time,desired_yaw,actual_yaw,w_command,v_command
1749758322.3874,-2.8041,0.2584,0.8000,-0.3000
1749758322.5153,-2.8328,0.3228,0.8000,-0.3000
1749758322.6426,-2.8814,0.4070,0.8000,-0.3000
1749758322.7661,-2.9077,0.4870,0.8000,-0.3000
1749758322.8941,-2.8927,0.5742,0.8000,-0.3000
1749758323.0164,-2.9317,0.6683,0.8000,-0.3000
1749758323.1361,-2.9660,0.7643,0.8000,-0.3000
1749758323.2644,-3.0305,0.8763,0.8000,-0.3000
1749758323.3875,-2.9883,0.9723,0.8000,-0.3000
1749758323.5170,-3.0100,1.0683,0.8000,-0.3000
1749758323.6466,-3.0458,1.1803,0.8000,-0.3000
1749758323.7865,-3.0376,1.2923,0.8000,-0.3000
1749758323.9148,-3.0706,1.3883,0.8000,-0.3000
1749758324.0397,-3.1047,1.4843,0.8000,-0.3000
1749758324.1637,3.1299,1.5963,-0.8000,-0.3000
1749758324.2890,3.1278,1.6923,-0.8000,-0.3000
1749758324.4154,3.0736,1.7876,-0.8000,-0.3000
1749758324.5610,3.0064,1.8908,-0.8000,-0.3000
1749758324.6875,2.9942,1.9843,-0.8000,-0.3000
1749758324.8102,2.9516,2.0566,-0.8000,-0.3000
1749758324.9382,2.9331,2.1217,-0.8000,-0.3000
1749758325.0876,2.8866,2.1973,-0.8000,-0.3000
1749758325.2174,2.9247,2.2456,-0.8000,-0.3000
1749758325.3423,2.9298,2.2867,-0.8000,-0.3000
1749758325.4654,2.9137,2.3255,-0.8000,-0.3000
1749758325.5870,2.9112,2.3510,-0.8000,-0.3000
1749758325.7164,2.9142,2.3693,-0.8000,-0.3000
1749758325.8391,2.9323,2.3804,-0.8000,-0.3000
1749758325.9699,2.8161,2.3843,-0.8000,-0.3000
1749758326.1013,2.9088,2.3798,-0.8000,-0.3000
1749758326.2336,2.8941,2.3654,-0.8000,-0.3000
1749758326.3588,2.8837,2.3453,-0.8000,-0.3000
1749758326.4894,2.8697,2.3128,-0.8000,-0.3000
1749758326.6182,2.8549,2.2771,-0.8000,-0.3000
1749758326.7598,2.9257,2.2263,-0.8000,-0.3000
1749758326.9083,2.8598,2.1658,-0.8000,-0.3000
1749758327.0340,2.8608,2.0954,-0.8000,-0.3000
1749758327.1542,2.9070,2.0273,-0.8000,-0.3000
1749758327.2813,2.9258,1.9520,-0.8000,-0.3000
1749758327.4234,2.8416,1.8551,-0.8000,-0.3000
1749758327.5516,2.8216,1.7483,-0.8000,-0.3000
1749758327.6799,2.8488,1.6523,-0.8000,-0.3000
1749758327.8128,2.7713,1.5403,-0.8000,-0.3000
1749758327.9353,2.7406,1.4443,-0.8000,-0.3000
1749758328.0613,2.7331,1.3483,-0.8000,-0.3000
1749758328.1830,2.7195,1.2523,-0.8000,-0.3000
1749758328.3056,2.6114,1.1563,-0.8000,-0.3000
1749758328.4279,2.6097,1.0603,-0.8000,-0.3000
1749758328.5514,2.6131,0.9643,-0.8000,-0.3000
1749758328.6754,2.6218,0.8523,-0.8000,-0.3000
1749758328.8328,2.5520,0.7403,-0.8000,-0.3000
1749758328.9557,2.5879,0.6283,-0.8000,-0.3000
1749758329.0780,2.6017,0.5323,-0.8000,-0.3000
1749758329.2027,2.5349,0.4363,-0.8000,-0.3000
1749758329.3302,2.5534,0.3403,-0.8000,-0.3000
1749758329.4543,2.5435,0.2443,-0.8000,-0.3000
1749758329.6465,2.4151,0.0843,-0.8000,-0.3000
1749758329.8349,1.7746,-0.0597,-0.6661,-0.3000
1749758329.9610,1.3070,-0.1717,-0.4960,-0.3000
1749758330.0827,1.0041,-0.2666,-0.3961,-0.3000
1749758330.2048,0.8972,-0.3551,-0.3745,-0.3000
1749758330.3462,1.0777,-0.4493,-0.4647,-0.3000
1749758330.4677,1.2209,-0.5222,-0.5320,-0.3000
1749758330.5883,1.3494,-0.5879,-0.5886,-0.3000
1749758330.7081,1.4653,-0.6474,-0.6372,-0.3000
1749758330.8268,1.5890,-0.7108,-0.6871,-0.3000
1749758330.9558,1.7259,-0.7810,-0.7410,-0.3000
1749758331.0873,1.9019,-0.8711,-0.8000,-0.3000
1749758331.2197,2.0649,-0.9544,-0.8000,-0.3000
1749758331.3835,2.3314,-1.0906,-0.8000,-0.3000
1749758331.5174,2.5193,-1.1866,-0.8000,-0.3000
1749758331.6533,2.7384,-1.2986,-0.8000,-0.3000
1749758331.7810,2.9262,-1.3946,-0.8000,-0.3000
1749758331.9092,-3.1379,-1.5066,0.8000,-0.3000
1749758332.0446,-2.9502,-1.6026,0.8000,-0.3000
1749758332.1677,-2.7338,-1.7132,0.8000,-0.3000
1749758332.2866,-2.5621,-1.8011,0.8000,-0.3000
1749758332.4073,-2.4046,-1.8818,0.7209,-0.3000
1749758332.5356,-2.2615,-1.9553,0.6504,-0.3000
1749758332.7064,-2.0928,-2.0421,0.5774,-0.3000
1749758332.8486,-1.9494,-2.1161,0.5205,-0.3000
1749758332.9756,-1.8586,-2.1632,0.4883,-0.3000
1749758333.1063,-1.7821,-2.2031,0.4633,-0.3000
1749758333.2473,-1.8046,-2.2406,0.4788,-0.3000
1749758333.3743,-2.0003,-2.2682,0.5629,-0.3000
1749758333.4913,-2.3346,-2.2841,0.6988,-0.3000
1749758333.6203,-2.9511,-2.2928,0.8000,-0.3000
1749758333.7463,-3.1145,-2.2943,0.8000,-0.3000
1749758333.8731,3.0601,-2.2870,-0.8000,-0.3000
1749758333.9952,2.9787,-2.2729,-0.8000,-0.3000
1749758334.1081,2.9103,-2.2562,-0.8000,-0.3000
1749758334.2468,2.8535,-2.2384,-0.8000,-0.3000
1749758334.3710,2.8430,-2.2309,-0.8000,-0.3000
1749758334.4823,2.8524,-2.2306,-0.8000,-0.3000
1749758334.5995,2.8714,-2.2375,-0.8000,-0.3000
1749758334.7239,2.9408,-2.2516,-0.8000,-0.3000
1749758334.8439,3.0091,-2.2729,-0.8000,-0.3000
1749758334.9618,3.0627,-2.3014,-0.8000,-0.3000
1749758335.0845,-3.1406,-2.3371,0.8000,-0.3000
1749758335.2455,-3.0204,-2.3959,0.8000,-0.3000
1749758335.3584,-2.9609,-2.4448,0.8000,-0.3000
1749758335.4702,-2.9012,-2.4805,0.8000,-0.3000
1749758335.6115,-2.8404,-2.5222,0.8000,-0.3000
1749758335.7770,-2.7714,-2.5578,0.8000,-0.3000
1749758335.9353,-2.7303,-2.5806,0.8000,-0.3000
1749758336.0734,-2.7545,-2.5900,0.8000,-0.3000
1749758336.1907,-2.7293,-2.5903,0.8000,-0.3000
1749758336.3084,-2.7211,-2.5834,0.8000,-0.3000
1749758336.4263,-2.7552,-2.5693,0.8000,-0.3000
1749758336.5418,-2.7771,-2.5480,0.8000,-0.3000
1749758336.6597,-2.8254,-2.5195,0.8000,-0.3000
1749758336.7741,-2.7769,-2.4903,0.8000,-0.3000
1749758336.8864,-2.7736,-2.4486,0.8000,-0.3000
1749758336.9992,-2.7645,-2.4083,0.8000,-0.3000
1749758337.1186,-2.8248,-2.3534,0.8000,-0.3000
1749758337.2391,-2.8167,-2.2913,0.8000,-0.3000
1749758337.3987,-2.7871,-2.1973,0.8000,-0.3000
1749758337.5110,-2.7613,-2.1184,0.8000,-0.3000
1749758337.6303,-2.8148,-2.0323,0.8000,-0.3000
1749758337.7472,-2.7659,-1.9391,0.8000,-0.3000
1749758337.8675,-2.7043,-1.8431,0.8000,-0.3000
1749758337.9845,-2.7440,-1.7471,0.8000,-0.3000
1749758338.1019,-2.7286,-1.6671,0.8000,-0.3000
1749758338.2246,-2.7333,-1.5551,0.8000,-0.3000
1749758338.3430,-2.6035,-1.4591,0.8000,-0.3000
1749758338.4672,-2.5872,-1.3631,0.8000,-0.3000
1749758338.6077,-2.5854,-1.2511,0.8000,-0.3000
1749758338.7399,-2.4770,-1.1551,0.8000,-0.3000
1749758338.8570,-2.4745,-1.0591,0.8000,-0.3000
1749758338.9707,-2.4815,-0.9631,0.8000,-0.3000
1749758339.0936,-2.4840,-0.8671,0.8000,-0.3000
1749758339.2206,-2.4960,-0.7711,0.8000,-0.3000
1749758339.3428,-2.4339,-0.6751,0.8000,-0.3000
1749758339.4737,-2.4678,-0.5631,0.8000,-0.3000
1749758339.6269,-2.5106,-0.4351,0.8000,-0.3000
1749758339.7500,-2.4484,-0.3391,0.8000,-0.3000
1749758339.8986,-2.4471,-0.2271,0.8000,-0.3000
1749758340.0437,-2.1882,-0.1151,0.7718,-0.3000
1749758340.1579,-1.8979,-0.0191,0.6648,-0.3000
1749758340.2823,-1.3351,0.0764,0.4516,-0.3000
1749758340.4160,-0.8385,0.1834,0.2720,-0.3000
1749758340.5648,-0.6725,0.2820,0.2290,-0.3000
1749758340.6830,-0.8030,0.3588,0.3016,-0.3000
1749758340.7956,-0.9400,0.4283,0.3689,-0.3000
1749758340.9166,-1.0622,0.4906,0.4247,-0.3000
1749758341.0297,-1.1530,0.5370,0.4642,-0.3000
1749758341.1417,-1.2497,0.5868,0.5043,-0.3000
1749758341.2546,-1.3492,0.6379,0.5442,-0.3000
1749758341.3718,-1.4576,0.6936,0.5867,-0.3000
1749758341.5053,-1.5763,0.7546,0.6326,-0.3000
1749758341.6220,-1.7047,0.8205,0.6818,-0.3000
1749758341.7593,-1.8665,0.9035,0.7438,-0.3000
1749758341.9227,-2.0690,1.0072,0.8000,-0.3000
1749758342.0843,-2.2909,1.1208,0.8000,-0.3000
1749758342.2103,-2.4689,1.2119,0.8000,-0.3000
1749758342.3214,-2.6563,1.3077,0.8000,-0.3000
1749758342.4331,-2.8127,1.3877,0.8000,-0.3000
1749758342.5497,-3.0003,1.4837,0.8000,-0.3000
1749758342.6846,3.0641,1.5957,-0.8000,-0.3000
1749758342.8525,2.8139,1.7237,-0.8000,-0.3000
1749758343.0016,2.5715,1.8478,-0.8000,-0.3000
1749758343.1483,2.3796,1.9462,-0.7919,-0.3000
1749758343.2744,2.2307,2.0227,-0.7081,-0.3000
1749758343.3956,2.0960,2.0920,-0.6413,-0.3000
