time,desired_yaw,actual_yaw,w_command,v_command
1749758546.3626,-2.5082,-1.0143,-0.8000,-0.3000
1749758546.4839,-2.4723,-1.1103,-0.8000,-0.3000
1749758546.6006,-2.4386,-1.2063,-0.8000,-0.3000
1749758546.7105,-2.4056,-1.3023,-0.8000,-0.3000
1749758546.8264,-2.3927,-1.3823,-0.8000,-0.3000
1749758546.9756,-2.3810,-1.5103,-0.8000,-0.3000
1749758547.0953,-2.3396,-1.6063,-0.8000,-0.3000
1749758547.2131,-2.2921,-1.7023,-0.8000,-0.3000
1749758547.3318,-2.2435,-1.7983,-0.8000,-0.3000
1749758547.4687,-2.2474,-1.8943,-0.8000,-0.3000
1749758547.5937,-2.1678,-2.0063,-0.8000,-0.3000
1749758547.7134,-2.1003,-2.1023,-0.8000,-0.3000
1749758547.8315,-2.0365,-2.1983,-0.8000,-0.3000
1749758547.9889,-1.9916,-2.3103,-0.8000,-0.3000
1749758548.1085,-1.9189,-2.4063,-0.7783,-0.3000
1749758548.2246,-1.8501,-2.5023,-0.7582,-0.3000
1749758548.3529,-1.8300,-2.5978,-0.7578,-0.3000
1749758548.4761,-1.7476,-2.7059,-0.7315,-0.3000
1749758548.5891,-1.7136,-2.7817,-0.7251,-0.3000
1749758548.7118,-1.6688,-2.8723,-0.7138,-0.3000
1749758548.8341,-1.6265,-2.9600,-0.7034,-0.3000
1749758548.9599,-1.6423,-3.0609,-0.7161,-0.3000
1749758549.0914,-1.6303,3.1371,-0.7164,-0.3000
1749758549.2313,-1.6102,3.0379,-0.7131,-0.3000
1749758549.3433,-1.6762,2.9519,-0.7443,-0.3000
1749758549.4615,-1.6767,2.8661,-0.7476,-0.3000
1749758549.6299,-1.6664,2.7500,-0.7467,-0.3000
1749758549.7961,-1.7336,2.6305,-0.7771,-0.3000
1749758549.9629,-1.7925,2.4960,-0.8000,-0.3000
1749758550.1175,-1.7974,2.3889,-0.8000,-0.3000
1749758550.2322,-1.8062,2.2945,-0.8000,-0.3000
1749758550.3438,-1.8764,2.1985,-0.8000,-0.3000
1749758550.4562,-1.9002,2.1185,-0.8000,-0.3000
1749758550.5856,-1.8757,2.0065,-0.8000,-0.3000
1749758550.7092,-1.8520,1.9105,-0.8000,-0.3000
1749758550.8425,-1.8252,1.7985,-0.8000,-0.3000
1749758550.9545,-1.8852,1.7185,-0.8000,-0.3000
1749758551.0659,-1.8661,1.6225,-0.8000,-0.3000
1749758551.1868,-1.8372,1.5265,-0.8000,-0.3000
1749758551.3106,-1.8107,1.4305,-0.8000,-0.3000
1749758551.4618,-1.8394,1.3185,-0.8000,-0.3000
1749758551.6208,-1.7814,1.1905,-0.8000,-0.3000
1749758551.7455,-1.7483,1.0785,-0.8000,-0.3000
1749758551.8717,-1.8223,0.9825,-0.8000,-0.3000
1749758551.9945,-1.8060,0.8865,-0.8000,-0.3000
1749758552.1082,-1.7991,0.7905,-0.8000,-0.3000
1749758552.2499,-1.8782,0.6785,-0.8000,-0.3000
1749758552.3842,-1.8834,0.5825,-0.8000,-0.3000
1749758552.5111,-1.8584,0.4705,-0.8000,-0.3000
1749758552.6432,-1.8708,0.3745,-0.8000,-0.3000
