time,desired_yaw,actual_yaw,w_command,v_command
1749757914.9343,0.0000,-0.0000,-0.0000,0.3000
1749757915.0411,0.0000,-0.0000,-0.0000,0.3000
1749757915.1480,0.0000,-0.0000,-0.0000,0.3000
1749757915.2530,0.0000,-0.0000,-0.0000,0.3000
1749757915.3634,0.0000,-0.0000,-0.0000,0.3000
1749757915.4695,0.0000,-0.0000,-0.0000,0.3000
1749757915.5862,0.0000,-0.0000,-0.0000,0.3000
1749757915.6936,0.0000,-0.0000,-0.0000,0.3000
1749757915.8024,0.0000,-0.0000,-0.0000,0.3000
1749757915.9138,0.0000,-0.0000,-0.0000,0.3000
1749757916.0305,0.0000,-0.0000,-0.0000,0.3000
1749757916.1347,0.0000,-0.0000,-0.0000,0.3000
1749757916.2447,0.0000,-0.0000,-0.0000,0.3000
1749757916.3512,0.0000,-0.0000,-0.0000,0.3000
1749757916.4573,0.0000,-0.0000,-0.0000,0.3000
1749757916.5783,0.0000,-0.0000,-0.0000,0.3000
1749757916.6957,0.0000,-0.0000,-0.0000,0.3000
1749757916.8008,0.0000,-0.0000,-0.0000,0.3000
1749757916.9347,0.0000,-0.0000,-0.0000,0.3000
1749757917.0575,0.0000,-0.0000,-0.0000,0.3000
1749757917.1742,0.0000,-0.0000,-0.0000,0.3000
1749757917.2870,0.0000,-0.0000,-0.0000,0.3000
1749757917.4050,0.0000,-0.0000,-0.0000,0.3000
1749757917.5160,0.0000,-0.0000,-0.0000,0.3000
1749757917.6335,0.0000,-0.0000,-0.0000,0.3000
1749757917.7405,0.0000,-0.0000,-0.0000,0.3000
1749757917.8572,0.0000,-0.0000,-0.0000,0.3000
1749757917.9718,0.0000,-0.0000,-0.0000,0.3000
1749757918.0853,0.0000,-0.0000,-0.0000,0.3000
1749757918.1980,0.0000,-0.0000,-0.0000,0.3000
1749757918.3022,0.0000,-0.0000,-0.0000,0.3000
1749757918.4120,0.0000,-0.0000,-0.0000,0.3000
1749757918.5237,0.0000,-0.0000,-0.0000,0.3000
1749757918.6372,0.0000,-0.0000,-0.0000,0.3000
1749757918.7590,0.0000,-0.0000,-0.0000,0.3000
1749757918.8649,0.0000,-0.0000,-0.0000,0.3000
1749757918.9807,0.0000,-0.0000,-0.0000,0.3000
1749757919.0857,0.0000,-0.0000,-0.0000,0.3000
1749757919.1963,0.0000,-0.0000,-0.0000,0.3000
1749757919.3117,0.0000,-0.0000,-0.0000,0.3000
1749757919.4461,0.0000,-0.0000,-0.0000,0.3000
1749757919.5582,0.0000,-0.0000,-0.0000,0.3000
1749757919.6663,0.0000,-0.0000,-0.0000,0.3000
1749757919.7742,0.0000,-0.0000,-0.0000,0.3000
1749757919.8906,0.0000,-0.0000,-0.0000,0.3000
1749757919.9981,0.0000,-0.0000,-0.0000,0.3000
1749757920.1070,0.0000,-0.0000,-0.0000,0.3000
1749757920.2170,0.0000,-0.0000,-0.0000,0.3000
1749757920.3282,0.0000,-0.0000,-0.0000,0.3000
1749757920.4413,0.0000,-0.0000,-0.0000,0.3000
1749757920.5589,0.0000,-0.0000,-0.0000,0.3000
1749757920.6757,0.0000,-0.0000,-0.0000,0.3000
1749757920.7879,0.0000,-0.0000,-0.0000,0.3000
1749757920.8989,0.0000,-0.0000,-0.0000,0.3000
1749757921.0167,0.0000,-0.0000,-0.0000,0.3000
1749757921.1356,0.0000,-0.0000,-0.0000,0.3000
1749757921.2514,0.0000,-0.0000,-0.0000,0.3000
1749757921.3607,0.0000,-0.0000,-0.0000,0.3000
1749757921.4677,0.0000,-0.0000,-0.0000,0.3000
1749757921.5857,0.0000,-0.0000,-0.0000,0.3000
1749757921.6964,0.0000,-0.0000,-0.0000,0.3000
1749757921.8044,0.0000,-0.0000,-0.0000,0.3000
1749757921.9284,0.0000,-0.0000,-0.0000,0.3000
1749757922.0391,0.0000,-0.0000,-0.0000,0.3000
1749757922.1559,0.0000,-0.0000,-0.0000,0.3000
1749757922.2860,0.0000,-0.0000,-0.0000,0.3000
1749757922.4135,0.0000,-0.0000,-0.0000,0.3000
1749757922.5252,0.0000,-0.0000,-0.0000,0.3000
1749757922.6350,0.0000,-0.0000,-0.0000,0.3000
1749757922.7469,0.0000,-0.0000,-0.0000,0.3000
1749757922.8561,0.0000,-0.0000,-0.0000,0.3000
1749757922.9668,0.0000,-0.0000,-0.0000,0.3000
1749757923.0792,0.0000,-0.0000,-0.0000,0.3000
1749757923.1917,0.0000,-0.0000,-0.0000,0.3000
1749757923.3040,0.0000,-0.0000,-0.0000,0.3000
1749757923.4186,0.0000,-0.0000,-0.0000,0.3000
1749757923.5307,0.0000,-0.0000,-0.0000,0.3000
1749757923.6458,0.0000,-0.0000,-0.0000,0.3000
1749757923.7557,0.0000,-0.0000,-0.0000,0.3000
1749757923.8762,0.0000,-0.0000,-0.0000,0.3000
1749757923.9882,0.0000,-0.0000,-0.0000,0.3000
1749757924.0999,0.0000,-0.0000,-0.0000,0.3000
1749757924.2122,0.0000,-0.0000,-0.0000,0.3000
1749757924.3336,0.0000,-0.0000,-0.0000,0.3000
1749757924.4607,0.0000,-0.0000,-0.0000,0.3000
1749757924.5739,0.0000,-0.0000,-0.0000,0.3000
1749757924.6970,0.0000,-0.0000,-0.0000,0.3000
1749757924.8076,0.0000,-0.0000,-0.0000,0.3000
1749757924.9283,0.0000,-0.0000,-0.0000,0.3000
1749757925.0643,0.0000,-0.0000,-0.0000,0.3000
1749757925.1764,0.0000,-0.0000,-0.0000,0.3000
1749757925.2938,0.0000,-0.0000,-0.0000,0.3000
1749757925.4066,0.0000,-0.0000,-0.0000,0.3000
1749757925.5161,0.0000,-0.0000,-0.0000,0.3000
1749757925.6312,0.0000,-0.0000,-0.0000,0.3000
1749757925.7456,0.0000,-0.0000,-0.0000,0.3000
1749757925.8644,0.0000,-0.0000,-0.0000,0.3000
1749757925.9782,0.0000,-0.0000,-0.0000,0.3000
1749757926.0860,0.0000,-0.0000,-0.0000,0.3000
1749757926.1950,0.0000,-0.0000,-0.0000,0.3000
1749757926.3009,0.0000,-0.0000,-0.0000,0.3000
1749757926.4097,0.0000,-0.0000,-0.0000,0.3000
1749757926.5280,0.0000,-0.0000,-0.0000,0.3000
1749757926.6447,0.0000,-0.0000,-0.0000,0.3000
1749757926.7516,0.0000,-0.0000,-0.0000,0.3000
1749757926.8565,0.0000,-0.0000,-0.0000,0.3000
1749757926.9821,0.0000,-0.0000,-0.0000,0.3000
1749757927.0891,0.0000,-0.0000,-0.0000,0.3000
1749757927.1936,0.0000,-0.0000,-0.0000,0.3000
1749757927.2999,0.0000,-0.0000,-0.0000,0.3000
1749757927.4054,0.0000,-0.0000,-0.0000,0.3000
1749757927.5137,0.0000,-0.0000,-0.0000,0.3000
1749757927.6304,0.0000,-0.0000,-0.0000,0.3000
1749757927.7552,0.0000,-0.0000,-0.0000,0.3000
1749757927.8761,0.0000,-0.0000,-0.0000,0.3000
1749757927.9820,0.0000,-0.0000,-0.0000,0.3000
1749757928.0943,0.0000,-0.0000,-0.0000,0.3000
1749757928.2098,0.0000,-0.0000,-0.0000,0.3000
1749757928.3295,0.0000,-0.0000,-0.0000,0.3000
1749757928.4612,0.0000,-0.0000,-0.0000,0.3000
1749757928.5826,0.0000,-0.0000,-0.0000,0.3000
1749757928.6959,0.0000,-0.0000,-0.0000,0.3000
1749757928.8071,0.0000,-0.0000,-0.0000,0.3000
1749757928.9193,0.0000,-0.0000,-0.0000,0.3000
1749757929.0358,0.0000,-0.0000,-0.0000,0.3000
1749757929.1544,0.0000,-0.0000,-0.0000,0.3000
1749757929.2704,0.0000,-0.0000,-0.0000,0.3000
1749757929.3839,0.0000,-0.0000,-0.0000,0.3000
1749757929.5155,0.0000,-0.0000,-0.0000,0.3000
1749757929.6282,0.0000,-0.0000,-0.0000,0.3000
1749757929.7374,0.0000,-0.0000,-0.0000,0.3000
1749757929.8514,0.0000,-0.0000,-0.0000,0.3000
1749757929.9677,0.0000,-0.0000,-0.0000,0.3000
1749757930.2806,0.0000,-0.0000,-0.0000,0.3000
1749757930.4104,0.0000,-0.0000,-0.0000,0.3000
1749757930.5312,0.0000,-0.0000,-0.0000,0.3000
